id,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Accesos por cada 100 hab,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_acceso_teconologia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_acceso_velocidad,Banda ancha fija,Dial up,Total,Mbps (Media de bajada)
20224Capital Federal,2022,4,Capital Federal,122.73,50.35,138753.0,1238196.0,138548.0,4603.0,31826.0,1551926.0,516.0,5096.0,31320.0,64653.0,36336.0,8116.0,1299117.0,106772.0,1551926.0,1549781.0,2145.0,1551926.0,182.86
20224Catamarca,2022,4,Catamarca,65.77,16.73,8952.0,10998.0,47337.0,1379.0,2243.0,70909.0,71.0,315.0,2716.0,5028.0,4638.0,3122.0,52739.0,2280.0,70909.0,70908.0,1.0,70909.0,83.33
20224Chaco,2022,4,Chaco,43.62,11.66,24582.0,61265.0,47285.0,7957.0,2574.0,143663.0,461.0,771.0,16067.0,17846.0,6704.0,3039.0,94866.0,3909.0,143663.0,143658.0,5.0,143663.0,104.02
20224Chubut,2022,4,Chubut,85.57,26.23,45450.0,73923.0,9815.0,30721.0,8850.0,168759.0,109.0,1614.0,46457.0,31007.0,34728.0,15770.0,19048.0,20026.0,168759.0,167855.0,904.0,168759.0,15.92
20224Córdoba,2022,4,Córdoba,89.03,27.26,152265.0,456947.0,367393.0,61631.0,11424.0,1049660.0,99.0,9929.0,143686.0,108195.0,63120.0,20691.0,686330.0,17610.0,1049660.0,1049592.0,68.0,1049660.0,108.77
20224Corrientes,2022,4,Corrientes,51.64,13.6,34038.0,80283.0,26752.0,9082.0,5298.0,155453.0,67.0,3282.0,22647.0,24858.0,7025.0,3770.0,85806.0,7998.0,155453.0,155449.0,4.0,155453.0,94.72
20224Entre Ríos,2022,4,Entre Ríos,64.01,19.14,55507.0,135746.0,40798.0,26414.0,12509.0,270974.0,107.0,4722.0,45629.0,46700.0,20927.0,22483.0,130406.0,0.0,270974.0,270952.0,22.0,270974.0,87.47
20224Formosa,2022,4,Formosa,39.41,10.03,13735.0,17068.0,13118.0,17692.0,227.0,61840.0,84.0,245.0,22458.0,12391.0,6724.0,310.0,18930.0,698.0,61840.0,61840.0,0.0,61840.0,72.03
20224Jujuy,2022,4,Jujuy,58.46,14.95,17880.0,52390.0,42626.0,4067.0,1255.0,118218.0,58.0,1763.0,18652.0,14070.0,36430.0,335.0,46910.0,0.0,118218.0,118218.0,0.0,118218.0,39.32
20224La Pampa,2022,4,La Pampa,94.8,31.23,7785.0,60566.0,24552.0,19995.0,1266.0,114164.0,68.0,1687.0,52618.0,10334.0,9167.0,4479.0,19783.0,16028.0,114164.0,113993.0,171.0,114164.0,19.1
20224La Rioja,2022,4,La Rioja,79.86,21.26,6120.0,54387.0,19328.0,6395.0,32.0,86262.0,18.0,595.0,2531.0,3010.0,24435.0,5029.0,50644.0,0.0,86262.0,86258.0,4.0,86262.0,61.0
20224Mendoza,2022,4,Mendoza,51.36,14.33,37655.0,77814.0,147080.0,27607.0,1948.0,292104.0,103.0,2954.0,35541.0,20355.0,35935.0,14909.0,161163.0,21144.0,292104.0,291327.0,777.0,292104.0,38.76
20224Misiones,2022,4,Misiones,52.85,14.39,33204.0,87202.0,46885.0,11075.0,7903.0,186269.0,51.0,3510.0,35622.0,21373.0,12196.0,3182.0,101745.0,8590.0,186269.0,186269.0,0.0,186269.0,91.24
20224Neuquén,2022,4,Neuquén,78.67,23.41,28609.0,72679.0,31567.0,23815.0,3510.0,160180.0,168.0,994.0,38814.0,13960.0,13008.0,5739.0,85247.0,2250.0,160180.0,159712.0,468.0,160180.0,95.37
20224Río Negro,2022,4,Río Negro,68.42,21.04,34043.0,48401.0,43958.0,16277.0,19413.0,162092.0,111.0,1081.0,32053.0,13931.0,20442.0,7335.0,57495.0,29644.0,162092.0,161544.0,548.0,162092.0,75.31
20224Salta,2022,4,Salta,57.96,14.04,36939.0,97023.0,53470.0,11884.0,6544.0,205860.0,114.0,1197.0,31530.0,71105.0,5036.0,117.0,90014.0,6747.0,205860.0,205855.0,5.0,205860.0,75.93
20224San Juan,2022,4,San Juan,50.88,12.96,38570.0,22913.0,12491.0,21912.0,7940.0,103826.0,24.0,2027.0,30069.0,11247.0,20440.0,8188.0,19991.0,11840.0,103826.0,103545.0,281.0,103826.0,16.39
20224San Luis,2022,4,San Luis,90.27,25.83,6283.0,43460.0,3409.0,81557.0,511.0,135220.0,60.0,624.0,11785.0,24684.0,13981.0,78506.0,2227.0,3353.0,135220.0,135028.0,192.0,135220.0,30.67
20224Santa Cruz,2022,4,Santa Cruz,43.53,12.95,9702.0,23876.0,12217.0,3746.0,662.0,50203.0,51.0,6810.0,11616.0,11509.0,10374.0,3236.0,5559.0,1048.0,50203.0,50005.0,198.0,50203.0,14.33
20224Santa Fe,2022,4,Santa Fe,78.4,24.65,163621.0,412157.0,248558.0,44113.0,19242.0,887691.0,468.0,9374.0,115767.0,194420.0,73345.0,22899.0,453078.0,18340.0,887691.0,887581.0,110.0,887691.0,90.3
20224Santiago Del Estero,2022,4,Santiago Del Estero,48.05,11.92,13577.0,80955.0,15117.0,6911.0,2934.0,119494.0,178.0,1267.0,26183.0,58136.0,17735.0,661.0,14345.0,989.0,119494.0,119492.0,2.0,119494.0,34.4
20224Tierra Del Fuego,2022,4,Tierra Del Fuego,101.44,30.07,12754.0,41293.0,405.0,157.0,651.0,55260.0,22.0,902.0,11649.0,13634.0,21365.0,3612.0,1812.0,2264.0,55260.0,54948.0,312.0,55260.0,13.48
20224Tucumán,2022,4,Tucumán,61.04,15.12,69441.0,20668.0,168717.0,4069.0,527.0,263422.0,39.0,1562.0,29996.0,35425.0,26369.0,1375.0,153538.0,15118.0,263422.0,263392.0,30.0,263422.0,88.33
20223Buenos Aires,2022,3,Buenos Aires,78.11,26.37,339648.0,2748325.0,1436433.0,126846.0,70416.0,4721668.0,29985.0,27709.0,290315.0,297915.0,267044.0,124190.0,3618689.0,65821.0,4721668.0,4715469.0,6199.0,4721668.0,70.19
20223Capital Federal,2022,3,Capital Federal,122.28,50.22,140791.0,1240125.0,129218.0,5758.0,31787.0,1547679.0,517.0,5742.0,34371.0,67829.0,51946.0,28692.0,1253105.0,105477.0,1547679.0,1545534.0,2145.0,1547679.0,101.05
20223Catamarca,2022,3,Catamarca,65.33,16.62,10010.0,10495.0,46224.0,1329.0,2235.0,70293.0,71.0,384.0,3107.0,5389.0,5099.0,3737.0,50298.0,2208.0,70293.0,70292.0,1.0,70293.0,60.99
20223Chaco,2022,3,Chaco,43.86,11.72,27164.0,61800.0,44645.0,8178.0,2359.0,144146.0,461.0,987.0,16782.0,18938.0,8049.0,15828.0,79390.0,3711.0,144146.0,144141.0,5.0,144146.0,53.21
20223Chubut,2022,3,Chubut,84.38,25.86,45377.0,72212.0,9574.0,29784.0,8831.0,165778.0,109.0,1444.0,45707.0,30940.0,34682.0,15309.0,17563.0,20024.0,165778.0,164874.0,904.0,165778.0,15.57
20223Córdoba,2022,3,Córdoba,88.31,27.04,163770.0,465461.0,338570.0,61070.0,9797.0,1038668.0,99.0,11312.0,153324.0,111615.0,70989.0,27112.0,650344.0,13873.0,1038668.0,1038600.0,68.0,1038668.0,56.32
20223Corrientes,2022,3,Corrientes,48.21,12.69,36508.0,77140.0,18619.0,7256.0,5323.0,144846.0,67.0,3865.0,23427.0,23948.0,7776.0,21706.0,56950.0,7107.0,144846.0,144842.0,4.0,144846.0,45.07
20223Entre Ríos,2022,3,Entre Ríos,63.67,19.04,60345.0,132952.0,36971.0,26098.0,12593.0,268959.0,107.0,5549.0,47210.0,46855.0,18263.0,32021.0,102195.0,16759.0,268959.0,268937.0,22.0,268959.0,42.49
20223Formosa,2022,3,Formosa,43.76,11.14,14470.0,25880.0,11041.0,16935.0,212.0,68538.0,97.0,307.0,23538.0,19545.0,6194.0,564.0,17704.0,589.0,68538.0,68537.0,1.0,68538.0,30.35
20223Jujuy,2022,3,Jujuy,58.91,15.06,19257.0,52978.0,40172.0,4033.0,2383.0,118823.0,58.0,1879.0,19135.0,15254.0,36083.0,519.0,45895.0,0.0,118823.0,118823.0,0.0,118823.0,32.43
20223La Pampa,2022,3,La Pampa,96.59,31.82,7796.0,60078.0,23551.0,20216.0,4451.0,116092.0,68.0,1887.0,61540.0,9653.0,11592.0,5609.0,22731.0,3012.0,116092.0,115921.0,171.0,116092.0,18.1
20223La Rioja,2022,3,La Rioja,80.66,21.47,6842.0,53899.0,19697.0,6395.0,31.0,86864.0,18.0,689.0,2842.0,3375.0,24219.0,5331.0,50390.0,0.0,86864.0,86860.0,4.0,86864.0,44.3
20223Mendoza,2022,3,Mendoza,51.03,14.24,37659.0,78858.0,142615.0,27625.0,2766.0,289523.0,103.0,2953.0,44232.0,21977.0,48201.0,17243.0,150043.0,4771.0,289523.0,288746.0,777.0,289523.0,34.16
20223Misiones,2022,3,Misiones,51.82,14.11,35513.0,88902.0,39046.0,11074.0,7622.0,182157.0,51.0,3749.0,36628.0,20758.0,12676.0,19615.0,80330.0,8350.0,182157.0,182157.0,0.0,182157.0,49.3
20223Neuquén,2022,3,Neuquén,80.37,23.92,29352.0,75815.0,29396.0,27482.0,1116.0,163161.0,134.0,991.0,38485.0,14080.0,9200.0,6700.0,78713.0,14858.0,163161.0,162693.0,468.0,163161.0,47.81
20223Río Negro,2022,3,Río Negro,67.98,20.91,35552.0,48260.0,41017.0,16760.0,18969.0,160558.0,111.0,1221.0,32936.0,17860.0,27934.0,13629.0,42596.0,24271.0,160558.0,160010.0,548.0,160558.0,34.13
20223Salta,2022,3,Salta,57.76,13.99,40006.0,96984.0,50254.0,10082.0,7215.0,204541.0,114.0,1490.0,32923.0,71199.0,5662.0,1001.0,85661.0,6491.0,204541.0,204536.0,5.0,204541.0,41.33
20223San Juan,2022,3,San Juan,50.8,12.94,38570.0,22723.0,12328.0,21860.0,7918.0,103399.0,24.0,2027.0,30324.0,11247.0,22157.0,6780.0,19221.0,11619.0,103399.0,103118.0,281.0,103399.0,15.84
20223San Luis,2022,3,San Luis,81.74,23.39,6860.0,29363.0,248.0,70614.0,14985.0,122070.0,60.0,307.0,6563.0,20813.0,12061.0,67438.0,13.0,14815.0,122070.0,121888.0,182.0,122070.0,19.33
20223Santa Cruz,2022,3,Santa Cruz,43.19,12.85,10170.0,24047.0,10815.0,3896.0,582.0,49510.0,52.0,6841.0,12342.0,11313.0,11378.0,2333.0,4604.0,647.0,49510.0,49312.0,198.0,49510.0,12.6
20223Santa Fe,2022,3,Santa Fe,78.55,24.7,183740.0,426255.0,215189.0,43079.0,19547.0,887810.0,468.0,11132.0,132709.0,198588.0,70897.0,57455.0,396352.0,20209.0,887810.0,887700.0,110.0,887810.0,45.15
20223Santiago Del Estero,2022,3,Santiago Del Estero,47.98,11.91,15385.0,80937.0,13170.0,6618.0,2922.0,119032.0,178.0,1384.0,28357.0,58982.0,16087.0,910.0,12342.0,792.0,119032.0,119030.0,2.0,119032.0,17.69
20223Tierra Del Fuego,2022,3,Tierra Del Fuego,99.51,29.5,12754.0,39963.0,403.0,125.0,651.0,53896.0,22.0,831.0,12002.0,14815.0,20102.0,1752.0,1021.0,3351.0,53896.0,53584.0,312.0,53896.0,11.01
20223Tucumán,2022,3,Tucumán,61.14,15.14,77738.0,18518.0,162345.0,3997.0,519.0,263117.0,39.0,2047.0,32571.0,39018.0,25214.0,4348.0,159600.0,280.0,263117.0,263087.0,30.0,263117.0,53.36
20222Buenos Aires,2022,2,Buenos Aires,77.58,26.12927127832741,350652.0,2719613.0,1399043.0,126847.0,71028.0,4667183.0,30639.0,28323.0,295238.0,307554.0,273954.0,129869.0,3535757.0,65849.0,4667183.0,4660984.0,6199.0,4667183.0,65.5
20222Capital Federal,2022,2,Capital Federal,121.31,49.87356125626109,145491.0,1232226.0,121506.0,5757.0,31791.0,1536771.0,517.0,5980.0,36036.0,72434.0,55372.0,31571.0,1229254.0,105607.0,1536771.0,1534626.0,2145.0,1536771.0,93.97
20222Catamarca,2022,2,Catamarca,62.4,15.871790195247083,11928.0,9430.0,42087.0,1329.0,2234.0,67008.0,71.0,413.0,3678.0,6155.0,7165.0,3393.0,43926.0,2207.0,67008.0,67007.0,1.0,67008.0,56.56
20222Chaco,2022,2,Chaco,43.79,11.70254390369554,29552.0,61284.0,42194.0,8178.0,2356.0,143564.0,461.0,1047.0,17603.0,20109.0,8391.0,15974.0,76271.0,3708.0,143564.0,143559.0,5.0,143564.0,50.61
20222Chubut,2022,2,Chubut,83.19,25.499919336270644,45377.0,69242.0,9574.0,29784.0,8828.0,162805.0,109.0,1444.0,45804.0,31217.0,34290.0,14526.0,15394.0,20021.0,162805.0,161901.0,904.0,162805.0,14.91
20222Córdoba,2022,2,Córdoba,87.48,26.781590841133493,179181.0,467595.0,308895.0,61107.0,9657.0,1026435.0,99.0,11971.0,160486.0,120485.0,71923.0,28645.0,619400.0,13426.0,1026435.0,1026367.0,68.0,1026435.0,53.51
20222Corrientes,2022,2,Corrientes,48.35,12.732146965383649,38468.0,75769.0,18181.0,7256.0,5323.0,144997.0,67.0,3937.0,24253.0,24842.0,8001.0,21719.0,55071.0,7107.0,144997.0,144993.0,4.0,144997.0,43.31
20222Entre Ríos,2022,2,Entre Ríos,63.9,19.10468595065942,63794.0,131029.0,35839.0,26098.0,12592.0,269352.0,107.0,5656.0,48637.0,48557.0,18512.0,32355.0,98769.0,16759.0,269352.0,269330.0,22.0,269352.0,40.03
20222Formosa,2022,2,Formosa,43.42,11.049814591140091,15397.0,25487.0,9875.0,16910.0,212.0,67881.0,97.0,407.0,23834.0,19706.0,6330.0,591.0,16326.0,590.0,67881.0,67881.0,0.0,67881.0,28.47
20222Jujuy,2022,2,Jujuy,57.32,14.656913524540675,20303.0,54495.0,34184.0,3955.0,2377.0,115314.0,58.0,1829.0,19458.0,15790.0,37786.0,549.0,37391.0,2453.0,115314.0,115314.0,0.0,115314.0,29.39
20222La Pampa,2022,2,La Pampa,92.98,30.632721559665782,7796.0,59273.0,22994.0,20200.0,1264.0,111527.0,68.0,1887.0,62546.0,9842.0,11800.0,5247.0,17125.0,3012.0,111527.0,111356.0,171.0,111527.0,16.07
20222La Rioja,2022,2,La Rioja,80.14,21.331409216914373,7759.0,52656.0,19189.0,6395.0,31.0,86030.0,18.0,728.0,3179.0,3890.0,23814.0,5481.0,48920.0,0.0,86030.0,86026.0,4.0,86030.0,43.28
20222Mendoza,2022,2,Mendoza,49.39,13.782233784570575,37663.0,77504.0,135504.0,26964.0,1927.0,279562.0,103.0,2954.0,44961.0,22557.0,64138.0,19543.0,121366.0,3940.0,279562.0,278785.0,777.0,279562.0,29.72
20222Misiones,2022,2,Misiones,51.0,13.89002818196789,37208.0,89260.0,33649.0,11074.0,7622.0,178813.0,51.0,3808.0,37254.0,21712.0,12774.0,19757.0,75107.0,8350.0,178813.0,178813.0,0.0,178813.0,46.23
20222Neuquén,2022,2,Neuquén,80.02,23.81745752817118,29749.0,74905.0,28824.0,27371.0,1119.0,161968.0,134.0,999.0,38826.0,15066.0,9205.0,2039.0,76982.0,18717.0,161968.0,161500.0,468.0,161968.0,46.53
20222Río Negro,2022,2,Río Negro,67.85,20.867543527383393,36050.0,47040.0,40946.0,16760.0,18968.0,159764.0,111.0,1227.0,33364.0,17938.0,27168.0,13714.0,41972.0,24270.0,159764.0,159216.0,548.0,159764.0,33.26
20222Salta,2022,2,Salta,57.54,13.936010557448652,42665.0,96178.0,47076.0,10068.0,7190.0,203177.0,114.0,1530.0,33732.0,72661.0,6012.0,1156.0,81478.0,6494.0,203177.0,203172.0,5.0,203177.0,38.77
20222San Juan,2022,2,San Juan,49.46,12.597912455631214,38570.0,19734.0,12328.0,21859.0,7916.0,100407.0,24.0,2027.0,30385.0,11276.0,24649.0,3728.0,16701.0,11617.0,100407.0,100126.0,281.0,100407.0,14.44
20222San Luis,2022,2,San Luis,81.76,23.396972678771853,6860.0,29034.0,248.0,70614.0,14985.0,121741.0,60.0,306.0,6840.0,21217.0,11052.0,67438.0,13.0,14815.0,121741.0,121559.0,182.0,121741.0,19.32
20222Santa Cruz,2022,2,Santa Cruz,43.15,12.83962283852644,10170.0,23725.0,10815.0,3896.0,579.0,49185.0,52.0,6841.0,12348.0,11369.0,11885.0,2454.0,3592.0,644.0,49185.0,48987.0,198.0,49185.0,11.81
20222Santa Fe,2022,2,Santa Fe,77.9,24.495906799164608,198492.0,428233.0,189503.0,43081.0,19550.0,878859.0,468.0,11757.0,138534.0,204381.0,74133.0,58114.0,373888.0,17584.0,878859.0,878749.0,110.0,878859.0,42.01
20222Santiago Del Estero,2022,2,Santiago Del Estero,47.7,11.836737968128928,16561.0,80338.0,11605.0,6618.0,2922.0,118044.0,178.0,1401.0,29581.0,59931.0,14606.0,883.0,10672.0,792.0,118044.0,118042.0,2.0,118044.0,16.34
20222Tierra Del Fuego,2022,2,Tierra Del Fuego,99.86,29.60495526496903,12754.0,39837.0,403.0,125.0,651.0,53770.0,22.0,831.0,12052.0,14828.0,19968.0,1712.0,1006.0,3351.0,53770.0,53458.0,312.0,53770.0,10.97
20222Tucumán,2022,2,Tucumán,59.31,14.6914572899128,85893.0,15327.0,148823.0,3997.0,487.0,254527.0,39.0,2195.0,34461.0,43513.0,23634.0,4863.0,145541.0,281.0,254527.0,254497.0,30.0,254527.0,50.09
20221Buenos Aires,2022,1,Buenos Aires,76.07814661157262,25.56303015202835,392045.0,2728865.0,1242121.0,125521.0,66872.0,4555424.0,31591.0,30056.0,313382.0,321756.0,290127.0,161183.0,3381049.0,26280.0,4555424.0,4549131.0,6293.0,4555424.0,62.51
20221Capital Federal,2022,1,Capital Federal,111.79786269174652,46.01434762144353,102290.0,1217225.0,62308.0,5784.0,29934.0,1417541.0,527.0,5575.0,39918.0,77390.0,61053.0,43289.0,1188072.0,1717.0,1417541.0,1415378.0,2163.0,1417541.0,88.22
20221Catamarca,2022,1,Catamarca,58.20635083561171,14.805619574995312,14181.0,15517.0,29118.0,1328.0,2234.0,62378.0,71.0,456.0,4386.0,7009.0,8773.0,3761.0,35715.0,2207.0,62378.0,62377.0,1.0,62378.0,51.22
20221Chaco,2022,1,Chaco,44.05948009941883,11.775342040436144,32391.0,64546.0,36662.0,8164.0,2356.0,144119.0,461.0,1099.0,16888.0,21235.0,20898.0,13012.0,62946.0,7580.0,144119.0,144114.0,5.0,144119.0,45.84
20221Chubut,2022,1,Chubut,88.05274093835774,26.988759663104396,44133.0,66667.0,9184.0,30592.0,21052.0,171628.0,113.0,1677.0,61369.0,31856.0,33080.0,13871.0,14055.0,15607.0,171628.0,170701.0,927.0,171628.0,13.4
20221Córdoba,2022,1,Córdoba,85.75745356313551,26.255262218351167,195610.0,501799.0,235838.0,60843.0,9713.0,1003803.0,100.0,12782.0,165922.0,126009.0,73967.0,34892.0,577027.0,13104.0,1003803.0,1003729.0,74.0,1003803.0,49.89
20221Corrientes,2022,1,Corrientes,47.644635141502334,12.545281287312791,40462.0,79093.0,10875.0,6774.0,5374.0,142578.0,67.0,4029.0,24563.0,25665.0,27077.0,10452.0,43631.0,7094.0,142578.0,142574.0,4.0,142578.0,38.11
20221Entre Ríos,2022,1,Entre Ríos,63.70090347123158,19.04540527092108,67159.0,138986.0,23091.0,26098.0,12592.0,267926.0,107.0,5745.0,50075.0,49620.0,42294.0,21578.0,81757.0,16750.0,267926.0,267904.0,22.0,267926.0,35.59
20221Formosa,2022,1,Formosa,34.955686995751336,8.896427435598431,16397.0,15927.0,5146.0,16876.0,202.0,54548.0,97.0,448.0,24113.0,6945.0,6613.0,716.0,15028.0,588.0,54548.0,54548.0,0.0,54548.0,30.28
20221Jujuy,2022,1,Jujuy,58.06462866426784,14.847641828629394,21307.0,60616.0,25949.0,4662.0,3975.0,116509.0,58.0,1761.0,22141.0,16321.0,37923.0,576.0,35287.0,2442.0,116509.0,116509.0,0.0,116509.0,27.69
20221La Pampa,2022,1,La Pampa,91.66332531408716,30.200415031402574,8003.0,58978.0,21739.0,19903.0,1109.0,109732.0,301.0,2223.0,62812.0,9869.0,12044.0,5250.0,14400.0,2833.0,109732.0,109560.0,172.0,109732.0,14.84
20221La Rioja,2022,1,La Rioja,78.77459866564503,20.96917417226944,9103.0,59228.0,9546.0,6395.0,31.0,84303.0,18.0,778.0,3576.0,4692.0,23624.0,5645.0,45970.0,0.0,84303.0,84299.0,4.0,84303.0,41.37
20221Mendoza,2022,1,Mendoza,48.73524093558345,13.5994765497552,49464.0,74145.0,123228.0,26969.0,1379.0,275185.0,114.0,3355.0,51230.0,26407.0,74178.0,21566.0,95048.0,3287.0,275185.0,274399.0,786.0,275185.0,26.2
20221Misiones,2022,1,Misiones,49.04334199772953,13.357539336702546,39147.0,91752.0,25178.0,7807.0,7624.0,171508.0,51.0,3873.0,35655.0,22261.0,26855.0,15854.0,58610.0,8349.0,171508.0,171508.0,0.0,171508.0,41.87
20221Neuquén,2022,1,Neuquén,74.17305509992715,22.07746042609429,28443.0,73200.0,24193.0,23098.0,745.0,149679.0,137.0,1123.0,39856.0,15623.0,11163.0,2654.0,71238.0,7885.0,149679.0,149208.0,471.0,149679.0,43.05
20221Río Negro,2022,1,Río Negro,67.03640754987029,20.61822984084394,38662.0,45366.0,38037.0,16815.0,18494.0,157374.0,116.0,1383.0,35565.0,18859.0,26926.0,14144.0,37729.0,22652.0,157374.0,156821.0,553.0,157374.0,31.09
20221Salta,2022,1,Salta,56.10759340849759,13.588166053353753,44714.0,98667.0,40994.0,5950.0,7190.0,197515.0,114.0,1725.0,35576.0,68246.0,6313.0,2214.0,76838.0,6489.0,197515.0,197510.0,5.0,197515.0,36.71
20221San Juan,2022,1,San Juan,43.54598160933163,11.092116468606635,34038.0,14449.0,11294.0,20723.0,7674.0,88178.0,26.0,2269.0,32356.0,11914.0,25144.0,2088.0,11916.0,2465.0,88178.0,87888.0,290.0,88178.0,11.99
20221San Luis,2022,1,San Luis,80.72423060601774,23.101656231687382,7987.0,11296.0,31.0,71809.0,28721.0,119844.0,61.0,643.0,8287.0,3837.0,9802.0,68612.0,13.0,28589.0,119844.0,119659.0,185.0,119844.0,20.95
20221Santa Cruz,2022,1,Santa Cruz,43.33842311053054,12.894297328809571,10537.0,23420.0,10766.0,3974.0,405.0,49102.0,51.0,6898.0,12710.0,11502.0,12277.0,2628.0,2551.0,485.0,49102.0,48898.0,204.0,49102.0,10.89
20221Santa Fe,2022,1,Santa Fe,77.30458474758402,24.307396998934415,213486.0,444609.0,146552.0,45261.0,20571.0,870479.0,468.0,12435.0,143796.0,208361.0,84787.0,58018.0,344170.0,18444.0,870479.0,870364.0,115.0,870479.0,38.89
20221Santiago Del Estero,2022,1,Santiago Del Estero,47.17273839324049,11.706882132029495,18118.0,87979.0,1093.0,6349.0,2922.0,116461.0,178.0,1401.0,30220.0,61170.0,13542.0,849.0,8309.0,792.0,116461.0,116459.0,2.0,116461.0,14.5
20221Tierra Del Fuego,2022,1,Tierra Del Fuego,98.29055038672794,29.13865104068589,13031.0,38700.0,416.0,124.0,340.0,52611.0,24.0,894.0,12849.0,15640.0,18034.0,1767.0,982.0,2421.0,52611.0,52298.0,313.0,52611.0,10.73
20221Tucumán,2022,1,Tucumán,57.39003227231194,14.215533334298076,92532.0,62396.0,86174.0,3995.0,487.0,245584.0,39.0,2212.0,36028.0,46961.0,21014.0,5211.0,133846.0,273.0,245584.0,245554.0,30.0,245584.0,47.24
20214Buenos Aires,2021,4,Buenos Aires,75.66410602338475,25.36251411440295,426325.0,2706506.0,1176024.0,126887.0,73415.0,4509157.0,37821.0,11026.0,352950.0,331292.0,297296.0,196021.0,3259793.0,22958.0,4509157.0,4502772.0,6385.0,4509157.0,60.2091238315554
20214Capital Federal,2021,4,Capital Federal,111.27002612891737,45.848510714562856,111360.0,1205128.0,60005.0,5679.0,29947.0,1412119.0,563.0,1695.0,47133.0,81899.0,66135.0,66755.0,1147939.0,0.0,1412119.0,1409935.0,2184.0,1412119.0,82.94995496542248
20214Catamarca,2021,4,Catamarca,55.2526999859741,14.054223759225389,16385.0,13858.0,25100.0,1512.0,2235.0,59090.0,71.0,0.0,6038.0,7855.0,9804.0,3262.0,29827.0,2233.0,59090.0,59089.0,1.0,59090.0,46.380057758939095
20214Chaco,2021,4,Chaco,44.04856389025934,11.772399458164148,35548.0,63145.0,34688.0,8005.0,2359.0,143745.0,461.0,112.0,18845.0,22678.0,21937.0,13692.0,58435.0,7585.0,143745.0,143740.0,5.0,143745.0,42.342637514688604
20214Chubut,2021,4,Chubut,82.57340063871433,25.309325144656967,46361.0,57412.0,9655.0,28041.0,18839.0,160308.0,126.0,1294.0,63698.0,39568.0,31175.0,5780.0,2904.0,15763.0,160308.0,159364.0,944.0,160308.0,9.082660638555469
20214Córdoba,2021,4,Córdoba,84.50941853046088,25.873153715537683,212011.0,487489.0,217214.0,61277.0,8779.0,986770.0,100.0,2479.0,184548.0,130892.0,76246.0,41198.0,538700.0,12607.0,986770.0,986693.0,77.0,986770.0,46.36090745799214
20214Corrientes,2021,4,Corrientes,45.51016102946347,11.983198552620909,42523.0,71183.0,10138.0,6778.0,5290.0,135912.0,67.0,645.0,28830.0,26368.0,22922.0,10087.0,39911.0,7082.0,135912.0,135908.0,4.0,135912.0,35.772659194287044
20214Entre Ríos,2021,4,Entre Ríos,63.155361436165784,18.88227767661483,70459.0,133387.0,23452.0,25022.0,12726.0,265046.0,107.0,3024.0,56043.0,49636.0,38295.0,24068.0,77290.0,16583.0,265046.0,265024.0,22.0,265046.0,33.31712584167462
20214Formosa,2021,4,Formosa,34.4545746388443,8.768865242200624,17211.0,15111.0,5151.0,16018.0,172.0,53663.0,84.0,0.0,22908.0,6983.0,6811.0,1135.0,13775.0,1967.0,53663.0,53663.0,0.0,53663.0,28.75764894769421
20214Jujuy,2021,4,Jujuy,56.921070514870486,14.555241944242493,22330.0,60511.0,24156.0,2927.0,3991.0,113915.0,58.0,175.0,22446.0,16793.0,38134.0,564.0,33421.0,2324.0,113915.0,113915.0,0.0,113915.0,27.144343038417077
20214La Pampa,2021,4,La Pampa,89.56734270241313,29.50989206153099,8175.0,58000.0,20192.0,19286.0,1354.0,107007.0,301.0,493.0,64840.0,9082.0,12259.0,4821.0,12184.0,3027.0,107007.0,106834.0,173.0,107007.0,13.853882842854397
20214La Rioja,2021,4,La Rioja,77.9234900964576,20.74238205028396,10387.0,56651.0,9446.0,6613.0,31.0,83128.0,18.0,1.0,5018.0,5437.0,23559.0,5671.0,43424.0,0.0,83128.0,83124.0,4.0,83128.0,39.69594513667998
20214Mendoza,2021,4,Mendoza,47.505317090317746,13.25625900699059,59842.0,71553.0,109667.0,24666.0,1859.0,267587.0,156.0,1463.0,66428.0,30308.0,75214.0,18621.0,75031.0,366.0,267587.0,266783.0,804.0,267587.0,22.23158340100516
20214Misiones,2021,4,Misiones,49.06462073058497,13.363319043268442,41778.0,92068.0,22035.0,7649.0,7602.0,171132.0,51.0,5.0,41916.0,23554.0,26721.0,15954.0,54596.0,8335.0,171132.0,171132.0,0.0,171132.0,38.903349250907574
20214Neuquén,2021,4,Neuquén,73.30016254020012,21.817563119077384,29175.0,72761.0,23253.0,21531.0,746.0,147466.0,140.0,940.0,42313.0,13264.0,10515.0,3310.0,69217.0,7767.0,147466.0,146989.0,477.0,147466.0,40.092530111167584
20214Río Negro,2021,4,Río Negro,65.69489961160652,20.205613568445425,42037.0,44495.0,32212.0,16558.0,18451.0,153753.0,156.0,1174.0,38373.0,19878.0,31255.0,4130.0,36142.0,22645.0,153753.0,153189.0,564.0,153753.0,27.20317045489215
